263c3ced.HashRef,ItemShopSeasonality,ParentItemName,UniqueID,FashionThemeDaily,FashionThemeFairyland,FashionThemeFomal,FashionThemeHorror,FashionThemeOutdoor,FashionThemeParty,FashionThemeRelax,FashionThemeSport,FashionThemeStage,FashionThemeVacation,FashionThemeWork,83ccbe0f string64,Label,Name,UseColorGroupSort
None,AllYear,14458,1417,1,0,0,0,0,0,0,0,0,1,0,,TopsTexTopTshirtsHTakumi,タクミライフのTシャツ,0
None,AllYear,14459,1418,1,0,0,0,0,0,1,0,0,0,0,,TopsTexTopTshirtsNTakumitanktop,タクミライフのタンクトップ,0
None,AllYear,14461,1419,1,0,0,0,0,0,0,0,0,1,0,,ShoesSandalTakumi,タクミライフのサンダル,0
None,AllYear,14462,1420,1,0,0,0,0,0,1,0,0,0,0,,ShoesLowcutTakumislipper,タクミライフのスリッパ,0
None,AllYear,14463,1421,0,0,0,0,0,0,0,1,0,1,0,,CapOrnamentAKankanbo,ちいさなカンカンぼう,0
Tambourine,AllYear,14503,1422,0,0,0,0,0,1,0,0,1,0,0,,CapOrnamentAParty,ちいさめパーティーハット,1
Gymnastics,AllYear,14545,1423,0,0,0,0,0,0,1,1,1,0,0,TshirtsH,TopsTexOnepieceOverallHAerobics,たぬきかいはつレオタード,0
None,AllYear,14544,1424,1,0,0,0,0,0,1,0,0,0,0,,TopsTexTopOuterLNook,たぬきかいはつセーター,0
None,AllYear,14543,1425,1,1,0,0,0,0,0,0,0,0,0,,BagShoulderNook,たぬきかいはつポシェット,0
None,AllYear,14605,1426,0,1,1,0,0,0,0,0,0,0,0,,TopsTexTopYshirtsLBlazerribbon,リボンのがくせいふく,1
None,AllYear,14606,1427,0,1,1,0,0,0,0,0,0,0,0,,TopsTexTopYshirtsLBlazerknit,ネクタイのがくせいふく,1
None,AllYear,14607,1428,0,1,1,0,0,0,0,0,0,0,0,,BottomsTexSkirtAlineStudent,チェックのがくせいスカート,1
None,AllYear,14608,1429,0,1,1,0,0,0,0,0,0,0,0,,BottomsTexPantsWideStudent,チェックのがくせいズボン,1
HappyWait,AllYear,14613,1430,0,1,0,0,0,1,0,0,0,0,0,,CapOrnamentCOrnament,オーナメントのかんむり,0
None,AllYear,14663,1431,0,0,1,0,0,1,0,0,1,0,1,,BottomsTexPantsNormalSlackspattern,パイソンがらスラックス,1
None,AllYear,14662,1432,0,0,1,0,0,1,0,0,1,0,1,,BottomsTexPantsWideSlacksteacher,バラがらスラックス,1
HappyWait,AllYear,14685,1433,0,0,0,0,0,1,0,0,1,0,0,,TopsTexTopTshirtsemmLDjkk,DJ K.KのロゴＴシャツ,1
HappyWait,AllYear,14686,1434,0,0,0,0,0,1,0,0,1,0,0,,TopsTexTopTshirtsemmNTakumi,タクミライフのイベントシャツ,1
None,Summer,14687,1435,1,0,0,0,0,1,1,1,0,0,0,,TopsTexTopTshirtsemmNLayered,エスニックなカットソー,1
HappyWait,AllYear,14688,1436,0,1,0,0,0,1,0,0,1,1,0,,CapOrnamentCLuminouscorolla,ひかるはなかんむり,1
None,Summer,14689,1437,1,0,0,0,0,1,1,1,0,0,0,,CapHatLuminousbandana,エスニックなターバン,1
HappyWait,AllYear,14690,1438,0,0,0,0,0,1,0,0,1,0,0,,AccessoryGlassNeon,ネオンのサングラス,1
None,AllYear,14711,1439,1,1,0,0,0,0,0,0,0,0,0,,CapWigRibbon,リボンつきウィッグ,1
None,AllYear,14712,1440,1,0,0,0,0,1,0,0,1,0,0,,CapWigPank,パンクヘアーなウィッグ,0
None,AllYear,14727,1442,0,0,0,0,0,0,0,0,0,0,1,,TopsTexTopCoatH,フードショップのユニフォーム,1
None,Summer,14732,1443,1,0,0,0,0,1,0,0,0,0,1,,TopsTexTopTshirtsNPendant,いきなタンクトップ,0
None,AllYear,14752,1445,1,0,0,0,0,0,0,0,0,0,1,,TopsTexTopCoatLCafecool,カフェのエプロン,1
None,AllYear,14751,1446,0,1,0,0,0,0,0,0,0,0,1,,TopsTexOnepieceAlineHCafecute,カフェのワンピースユニフォーム,1
Drink_JuiceGrass,AllYear,14753,1447,0,1,0,0,0,1,0,0,1,0,0,,AccessoryGlassmouthVenezia,ヴェニスのカーニバルマスク,1
None,AllYear,14760,1448,1,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceBlongLMoroccan,モロッカンなワンピース,1
WalkSpanner,AllYear,14761,1449,0,1,0,0,0,1,0,0,1,0,0,,CapHatSteampunk,スチームパンクなぼうし,1
None,AllYear,14762,1450,0,1,0,0,0,0,0,0,0,0,0,,CapOrnamentAAntenna,ロボのアンテナ,1
None,AllYear,14763,1451,0,1,0,1,0,0,0,0,0,0,0,,CapFullfaceBoss,つよそうなかぶと,1
Fan,AllYear,14764,1452,1,1,0,0,0,0,0,0,0,0,0,,TopsTexOnepieceKimonoLSamurai,さむらいのはかま,0
None,AllYear,14765,1453,1,0,1,0,0,1,0,0,0,0,1,,ShoesLowcutNomalpumps,シンプルなパンプス,1
None,AllYear,14766,1454,0,0,1,0,0,1,0,0,1,0,1,,BottomsTexSkirtBoxTeacher,バラがらスカート,1
None,AllYear,14782,1455,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownPattern,ボタニカルなタウンリュック,1
None,AllYear,14783,1456,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderGamaguchi,がまぐちポシェット,0
None,AllYear,14784,1457,1,0,0,0,0,0,0,0,1,0,0,,BagBackpackMusician,がっきケース,1
None,AllYear,14785,1458,0,1,0,0,0,0,0,0,1,0,0,,BagShoulderSword,ソードホルダー,1
None,AllYear,14793,1459,0,0,0,0,1,0,0,0,0,0,1,,CapHatSafetyhatlight,ライトつきヘルメット,0
None,AllYear,14794,1460,0,0,0,0,1,0,0,1,0,0,1,,TopsTexTopTshirtsNTanktopdirty,よごれたタンクトップ,0
None,AllYear,14795,1461,1,0,0,0,0,0,0,0,0,1,0,,AccessoryGlassNomal,シンプルなサングラス,1
Shaki,AllYear,14797,1462,0,0,1,0,0,0,0,0,0,0,1,,CapHatTrain,しゃしょうさんのぼうし,1
Shaki,AllYear,14801,1464,0,0,1,0,0,0,0,0,0,0,1,,TopsTexTopCoatLTrain,しゃしょうさんのジャケット,1
None,AllYear,14805,1465,1,0,0,0,0,0,1,0,0,1,0,,TopsTexTopTshirtsHRoomwear,ルームウェアのシャツ,1
None,AllYear,14806,1466,1,0,0,0,0,0,1,0,0,1,0,,BottomsTexPantsHalfRoomwear,ルームウェアのハーフパンツ,1
None,AllYear,14818,1467,1,0,0,0,0,0,1,0,0,1,0,,TopsTexOnepieceAlongHTakumi,タクミライフのロングワンピース,0
None,AllYear,14819,1468,1,0,0,0,0,0,1,0,0,1,0,,TopsTexTopYshirtsHTakumi,タクミライフのはんそでシャツ,0
None,AllYear,14822,1469,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderSquare,スクエアショルダーバッグ,1
None,AllYear,14823,1470,1,0,0,0,0,0,0,0,0,0,1,,BagBackpackJet,ジェットパック,1
None,AllYear,14824,1471,0,0,1,0,0,0,0,0,0,0,1,,BagBackpackStudent,サッチェルバッグ,0
None,AllYear,14825,1472,1,1,0,0,0,0,0,0,0,0,0,,BagShoulderYumekawa,ゆめかわなポシェット,0
None,AllYear,14830,1473,1,1,0,0,0,0,0,0,0,0,0,,BagBackpackPanda,パンダのリュック,1
None,AllYear,14833,1475,1,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceRibLTakumi,タクミライフのロングダウン,0
None,AllYear,14834,1476,0,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceBoxNTakumi,タクミライフのそでなしワンピ,0
None,AllYear,14839,1477,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownLeopard,ヒョウがらタウンリュック,1
None,AllYear,14841,1478,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownZebra,ゼブラなタウンリュック,1
None,AllYear,14843,1479,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownSimple,シンプルなタウンリュック,1
None,AllYear,14844,1480,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownCheck,チェックのタウンリュック,0
None,AllYear,14842,1481,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownDot,みずたまタウンリュック,0
None,AllYear,14840,1482,1,0,0,0,0,0,0,0,0,0,0,,BagBackpackTownSpace,スペーシーなタウンリュック,0
None,AllYear,14838,1483,1,1,0,0,0,0,0,0,0,0,0,,BagBackpackTownYumekawa,ゆめかわタウンリュック,1
None,AllYear,14846,1485,1,0,0,0,0,0,1,0,0,0,0,TshirtsL,TopsTexOnepieceOverallLHaramaki,はだぎセット,0
Fan,AllYear,14847,1486,0,1,0,0,0,0,0,0,0,0,1,,TopsTexTopCoatHGoyokiki,ごようききのきもの,1
None,AllYear,14848,1487,0,0,0,0,1,0,0,0,0,0,1,,CapHatAuctioncap,セリのぼうし,1
None,Summer,14849,1488,1,0,0,0,0,0,0,0,0,0,0,,TopsTexTopTshirtsHHerorobot,ヒーローロボＴシャツ,1
None,AllYear,14850,1489,0,0,0,1,0,1,0,0,0,0,0,,AccessoryGlassSolideyes,いとをかしなメガネ,1
None,AllYear,14859,1490,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderGamaguchiAsian,アジアンながまぐちポシェット,1
None,AllYear,14860,1491,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderGamaguchiJapan,わふうながまぐちポシェット,1
None,AllYear,14861,1492,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderGamaguchiBijou,ビーズのがまぐちポシェット,1
None,AllYear,14883,1493,1,1,0,0,0,0,0,0,0,0,0,,BagShoulderYumekawaRibbon,リボンなゆめかわポシェット,0
None,AllYear,14884,1494,1,1,0,0,0,0,0,0,0,0,0,,BagShoulderYumekawaUnicorn,ユニコーンなゆめかわポシェット,0
None,AllYear,14886,1495,1,1,0,0,0,0,0,0,0,0,0,,TopsTexOnepieceRibLDark,リボン&ハートなニットワンピ,1
Muscle,AllYear,14891,1496,0,1,0,0,0,0,0,0,1,0,0,,TopsTexTopCoatLBattle,せんしのよろい,1
WalkSpanner,AllYear,14893,1497,0,1,0,0,0,1,0,0,1,0,0,,TopsTexOnepieceBalloonHSteampunk,スチームパンクなワンピース,1
None,AllYear,14894,1498,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderSquarePython,パイソンなショルダーバッグ,1
None,AllYear,14895,1499,1,0,0,0,0,0,0,0,0,0,0,,BagShoulderSquareZebra,ゼブラなショルダーバッグ,1
None,AllYear,14791,1503,0,1,0,0,0,0,0,0,0,1,0,,ToolBagBasket,かごバッグ,1
None,AllYear,14855,1504,1,1,0,0,0,0,0,0,0,1,0,,ToolBagBasketborder,ボーダーがらかごバッグ,1
None,AllYear,14854,1505,1,1,0,0,0,0,0,0,0,1,0,,ToolBagBasketdiagram,ダイヤがらかごバッグ,0
None,AllYear,14788,1506,1,0,0,0,0,0,0,0,0,0,0,,ToolBagFuroshiki,ふろしき,1
None,AllYear,14789,1507,0,0,1,0,0,1,0,0,0,0,1,,ToolBagLeather,レザーのハンドバッグ,1
None,AllYear,14790,1508,1,0,0,0,0,0,0,0,0,0,0,,ToolBagPaper,ロゴいりかみぶくろ,1
None,AllYear,14871,1509,1,0,0,0,0,0,0,0,0,0,0,,ToolBagPaperelectric,でんきやのかみぶくろ,1
None,AllYear,14870,1510,1,0,0,0,0,0,0,0,0,0,0,,ToolBagPaperfashion,アパレルショップのかみぶくろ,0
None,AllYear,14872,1511,1,0,0,0,0,0,0,0,0,0,0,,ToolBagPaperflower,デパートのかみぶくろ,1
None,AllYear,14792,1512,0,0,1,0,0,1,0,0,0,0,1,,ToolBagSecond,セカンドバッグ,1
None,AllYear,14787,1513,1,0,0,0,0,0,0,0,0,0,0,,ToolBagTote,シンプルトートバッグ,0
None,AllYear,14890,1514,1,0,0,0,1,0,0,0,0,0,0,,ToolBagTotecamouflage,めいさいトートバッグ,0
None,AllYear,14856,1515,1,1,0,0,1,0,0,0,0,0,0,,ToolBagToteflower,こばながらトートバッグ,0
None,AllYear,14857,1516,1,0,0,0,0,0,0,0,0,0,0,,ToolBagTotelogo,ロゴいりトートバッグ,0
None,AllYear,14642,1517,1,0,0,0,0,0,0,0,0,0,0,,ToolBagEco,やさいがらエコバッグ,0
None,AllYear,14812,1518,1,0,0,0,0,0,0,0,0,0,0,,ToolBagEcofish,おさかながらエコバッグ,0
None,AllYear,14813,1519,1,0,0,0,0,0,0,0,0,0,0,,ToolBagEcobread,パンがらエコバッグ,0
None,AllYear,14814,1520,1,0,0,0,0,0,0,0,0,0,0,,ToolBagEcoflower,はながらエコバッグ,0
None,AllYear,2655,6,1,0,0,0,0,0,1,0,0,0,0,,TopsTexTopTshirtsLBorder,ボーダーＴシャツ,0
None,AllYear,3255,8,0,0,0,0,1,0,0,1,0,0,0,,TopsTexTopYshirtsLMountain,マウンテンパーカー,0
None,Winter,2782,13,1,0,0,0,0,0,0,0,0,0,0,,TopsTexTopCoatLDuffle,ダッフルコート,0
None,Winter,3234,9,1,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceRibLKnit,ニットワンピース,0
None,AllYear,3226,10,1,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceRibLParka,パーカーワンピ,0
None,AllYear,3059,11,1,0,0,0,0,0,0,0,0,0,0,,TopsTexOnepieceBoxHJumperskirt,ジャンパースカート,1
None,AllYear,2704,12,1,0,0,0,0,0,1,0,0,0,0,,TopsTexOnepieceBoxHLayercamisole,レイヤーキャミワンピ,0
None,AllYear,3308,14,1,0,0,0,0,0,0,0,0,0,1,,BottomsTexPantsNormalChino,チノパン,1
None,AllYear,4183,15,1,0,0,0,0,0,1,0,0,0,0,,BottomsTexPantsNormalTwotone,ツートンなズボン,0
None,AllYear,12192,16,1,0,0,0,0,0,0,0,0,0,0,,BottomsTexSkirtAlineGingham,ギンガムチェックのスカート,0
None,AllYear,2403,17,1,0,0,0,1,0,0,0,0,0,0,,BottomsTexPantsNormalDenimNonwa,デニムパンツ,1
