ItemReFabricType,RebodyPattern0LightColor,RebodyPattern1LightColor,RebodyPattern2LightColor,RebodyPattern3LightColor,RebodyPattern4LightColor,RebodyPattern5LightColor,RebodyPattern6LightColor,RebodyPattern7LightColor,RefabricPattern0LightColor,RefabricPattern1LightColor,RefabricPattern2LightColor,RefabricPattern3LightColor,RefabricPattern4LightColor,RefabricPattern5LightColor,RefabricPattern6LightColor,RefabricPattern7LightColor,RemakeLotType,ItemUniqueID,RemakeKitNum,UniqueID,d4f43b0b u8,ReBodyPattern0Color0,ReBodyPattern0Color1,ReBodyPattern1Color0,ReBodyPattern1Color1,ReBodyPattern2Color0,ReBodyPattern2Color1,ReBodyPattern3Color0,ReBodyPattern3Color1,ReBodyPattern4Color0,ReBodyPattern4Color1,ReBodyPattern5Color0,ReBodyPattern5Color1,ReBodyPattern6Color0,ReBodyPattern6Color1,ReBodyPattern7Color0,ReBodyPattern7Color1,ReBodyPatternNum,e0563503 u8,ReFabricPattern0Color0,ReFabricPattern0Color1,ReFabricPattern0VisibleOff,ReFabricPattern1Color0,ReFabricPattern1Color1,ReFabricPattern2Color0,ReFabricPattern2Color1,ReFabricPattern3Color0,ReFabricPattern3Color1,ReFabricPattern4Color0,ReFabricPattern4Color1,ReFabricPattern5Color0,ReFabricPattern5Color1,ReFabricPattern6Color0,ReFabricPattern6Color1,ReFabricPattern7Color0,ReFabricPattern7Color1,ReFabricPatternNum
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12676,2,958,0,8,8,9,9,9,9,12,12,6,6,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12677,4,959,0,12,12,12,2,11,11,9,9,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12669,1,960,0,11,11,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,4,0,14,1,14,6,14,7,14,12,14,10,14,2,14,14,6
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12678,2,961,0,12,11,8,12,9,10,9,9,5,12,2,12,9,12,7,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12679,2,962,0,12,12,10,10,8,8,9,9,5,12,2,12,10,10,8,8,7,0,14,12,0,14,12,14,12,14,14,14,14,14,14,14,14,14,14,2
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12699,2,964,0,11,11,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,4,0,14,6,14,1,14,5,14,7,14,12,14,0,14,14,6
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,12712,4,994,0,11,13,9,13,12,13,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12714,1,995,0,12,11,10,11,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12713,7,996,0,7,7,11,11,9,9,10,10,12,12,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12715,1,997,0,6,12,4,11,12,0,14,14,14,14,14,14,14,14,14,14,2,0,14,5,0,14,8,14,12,14,14,14,14,14,14,14,14,14,14,2
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12700,1,998,0,11,11,6,11,11,11,9,9,12,12,0,12,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12702,1,999,0,1,13,4,13,10,13,9,13,6,13,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12704,1,1000,0,4,11,10,11,1,11,6,11,7,11,9,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,ForceOriginal,12705,1,1001,0,11,11,11,12,11,0,11,1,11,12,11,0,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,Normal,12706,3,1002,0,10,10,10,1,10,7,10,7,10,9,10,7,10,1,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12707,1,1003,0,13,11,13,11,13,11,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12708,1,1004,0,12,11,8,13,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12717,2,1006,0,6,0,6,9,10,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12718,2,1007,0,6,0,6,9,10,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12720,1,1009,0,11,11,7,7,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12709,1,1010,0,10,8,7,8,1,8,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12701,1,1011,0,11,11,11,11,12,12,8,13,10,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12741,1,1012,1,4,6,4,6,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12745,4,1015,0,12,12,11,11,6,6,2,2,1,1,7,7,5,12,12,6,7,0,14,12,0,14,5,14,10,14,0,14,6,14,1,14,3,14,9,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12744,2,1016,0,12,12,11,11,6,6,2,2,1,1,7,7,5,12,12,6,7,0,14,12,0,14,5,14,10,14,0,14,6,14,1,14,3,14,9,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12766,1,1017,0,9,11,8,11,9,11,12,10,10,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12767,2,1018,0,9,11,8,11,9,11,12,10,10,10,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12768,1,1019,0,11,12,2,12,8,12,9,9,12,12,8,8,12,8,10,10,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12769,5,1020,0,12,13,8,13,2,13,9,13,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12772,4,1021,0,5,13,2,13,12,13,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12773,1,1022,0,0,12,9,10,12,11,10,11,1,11,6,11,4,11,2,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12774,2,1023,0,11,8,12,9,8,12,9,6,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12775,1,1024,0,13,12,13,4,13,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12776,2,1025,0,0,0,8,12,9,10,9,9,2,2,1,10,12,12,10,7,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12777,6,1026,0,9,9,8,8,12,8,2,2,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,12778,2,1027,0,12,12,10,4,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12779,1,1028,0,8,8,0,0,9,9,12,12,10,10,2,2,5,12,11,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12780,1,1029,0,9,13,11,13,7,13,11,5,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12782,5,1030,0,8,9,9,12,10,9,12,5,14,14,14,14,14,14,14,14,3,0,14,12,0,14,4,14,6,14,1,14,9,14,8,14,2,14,5,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1820,1,1031,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,12,12,0,5,2,4,10,2,13,1,13,8,8,14,14,14,14,5
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12886,3,1032,0,8,13,8,6,9,9,12,2,13,13,14,14,14,14,14,14,4,0,14,1,0,14,8,14,11,14,7,14,12,14,14,14,14,14,14,4
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12891,2,1033,0,9,9,9,9,10,10,12,12,7,7,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12887,4,1034,0,12,12,8,12,9,8,2,12,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12882,2,1035,0,12,13,9,13,10,13,14,14,14,14,14,14,14,14,14,14,2,0,14,6,0,14,12,14,1,14,7,14,4,14,14,14,14,14,14,4
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12885,3,1036,0,8,13,9,11,12,2,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12893,1,1037,0,9,12,10,9,13,13,13,13,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12890,2,1038,0,12,12,10,10,1,1,8,8,14,14,14,14,14,14,14,14,3,0,14,14,1,14,1,14,7,14,4,14,6,14,14,14,14,14,14,4
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12879,1,1039,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,14,1,0,14,10,14,7,14,1,14,12,14,6,14,7,14,2,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12880,2,1040,0,11,11,10,10,14,14,14,14,14,14,14,14,14,14,14,14,1,0,14,10,0,14,1,14,10,14,12,14,5,14,8,14,11,14,1,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12888,2,1041,0,11,13,10,13,12,13,7,13,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12883,4,1042,0,8,13,8,13,9,13,12,13,13,13,14,14,14,14,14,14,4,0,14,4,0,14,4,14,10,14,12,14,13,14,14,14,14,14,14,4
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12884,2,1043,0,8,13,8,13,9,12,12,13,13,13,14,14,14,14,14,14,4,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12892,1,1044,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,8,8,0,12,12,4,4,10,10,1,1,6,6,7,12,12,13,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12889,1,1045,0,12,12,9,9,10,9,1,9,7,9,6,9,4,9,2,9,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12881,2,1046,0,12,12,9,9,10,10,14,14,14,14,14,14,14,14,14,14,2,0,14,4,0,14,1,14,7,14,10,14,12,14,14,14,14,14,14,4
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1314,2,1047,0,8,8,11,11,11,11,12,9,2,12,5,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12976,1,1048,0,1,12,4,12,6,12,2,12,10,12,12,12,7,12,1,12,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12604,4,1051,0,7,9,6,9,1,9,11,9,14,14,14,14,14,14,14,14,3,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12996,1,1059,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,9,0,14,4,14,12,14,2,14,7,14,6,14,5,14,3,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12994,1,1061,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,9,0,14,4,14,12,14,2,14,7,14,6,14,5,14,3,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12993,1,1062,0,8,11,9,11,12,11,2,11,7,11,6,11,5,11,3,11,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12998,1,1063,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,14,1,14,4,14,12,14,2,14,7,14,6,14,5,14,3,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12995,1,1064,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,9,0,14,4,14,12,14,2,14,7,14,6,14,5,14,3,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12991,1,1065,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,0,9,9,0,4,4,12,12,2,2,7,7,6,6,5,5,3,3,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12997,1,1066,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,12999,1,1067,0,8,8,9,9,12,12,2,2,7,7,6,6,5,5,3,3,7,0,14,14,1,14,4,14,12,14,2,14,7,14,6,14,5,14,3,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13005,7,1068,0,11,11,10,10,0,0,4,4,1,1,14,14,14,14,14,14,4,0,14,1,0,14,4,14,0,14,6,14,3,14,12,14,11,14,10,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13004,5,1069,0,1,12,4,12,0,12,6,12,12,12,10,12,9,12,7,12,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13006,2,1070,0,11,11,10,10,12,12,14,14,14,14,14,14,14,14,14,14,2,0,14,10,0,14,12,14,1,14,0,14,4,14,6,14,7,14,9,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13007,2,1071,0,11,11,10,10,12,12,14,14,14,14,14,14,14,14,14,14,2,0,14,10,0,14,12,14,1,14,0,14,4,14,6,14,7,14,9,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13008,2,1072,0,11,11,10,10,12,12,14,14,14,14,14,14,14,14,14,14,2,0,14,10,0,14,12,14,1,14,0,14,4,14,6,14,7,14,9,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13009,4,1073,0,11,11,10,10,12,12,14,14,14,14,14,14,14,14,14,14,2,0,14,10,0,14,12,14,1,14,0,14,4,14,6,14,7,14,9,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13010,4,1074,0,11,11,10,10,12,12,14,14,14,14,14,14,14,14,14,14,2,0,14,10,0,14,12,14,1,14,0,14,4,14,6,14,7,14,9,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13073,3,1088,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,7,0,14,6,14,5,14,0,14,2,14,13,14,6,14,13,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13075,5,1090,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,7,0,14,6,14,5,14,0,14,2,14,13,14,6,14,13,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13076,3,1091,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,14,1,14,7,14,6,14,5,14,0,14,2,14,13,14,6,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13077,4,1092,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,14,1,14,7,14,6,14,5,14,0,14,2,14,13,14,6,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13078,6,1093,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,14,1,14,7,14,6,14,5,14,0,14,2,14,13,14,6,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13079,6,1094,0,8,8,0,0,9,9,12,12,1,1,5,5,11,11,10,10,7,0,14,14,1,14,7,14,6,14,5,14,0,14,2,14,13,14,6,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13080,2,1095,0,8,8,9,9,12,7,5,0,2,2,6,6,11,11,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13081,2,1096,0,8,8,9,9,12,7,5,0,2,2,6,6,11,11,14,14,6,0,14,14,1,14,1,14,4,14,6,14,2,14,7,14,14,14,14,5
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13082,1,1097,0,8,8,9,9,12,7,5,0,2,2,6,6,11,11,14,14,6,0,14,14,1,14,1,14,4,14,6,14,2,14,7,14,14,14,14,5
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13083,1,1098,0,1,1,7,7,5,13,2,2,12,4,6,8,3,3,9,0,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13084,2,1099,0,9,9,7,9,9,9,11,12,4,12,6,9,3,9,10,9,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13085,5,1100,0,1,8,7,8,5,8,2,12,12,12,6,9,3,9,9,9,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13108,1,1101,0,12,12,10,10,8,8,9,9,6,6,2,2,5,5,7,7,7,0,14,1,0,14,4,14,8,14,3,14,0,14,12,14,5,14,13,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13109,1,1102,0,12,12,10,10,0,0,9,9,6,6,2,2,5,5,7,7,7,0,14,1,0,14,5,14,8,14,3,14,0,14,2,14,5,14,7,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13110,1,1103,0,10,10,11,11,12,12,9,9,6,6,2,2,4,4,0,0,7,0,14,4,0,14,10,14,7,14,9,14,6,14,13,14,13,14,13,7
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13111,3,1104,0,8,10,0,10,9,10,10,10,1,10,11,9,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13112,2,1105,0,8,8,0,0,9,9,10,10,1,1,11,11,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13113,2,1106,0,8,12,9,12,9,13,8,12,8,12,8,13,10,13,10,13,7,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13114,4,1107,0,8,10,9,8,11,11,6,6,12,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13115,7,1108,0,8,10,9,8,11,11,6,6,12,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13116,7,1109,0,9,10,11,8,6,11,0,6,4,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13117,5,1110,0,8,10,9,8,11,11,6,6,12,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13118,7,1111,0,8,10,9,8,11,11,6,6,12,12,10,10,14,14,14,14,5,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,13119,1,1112,0,6,6,5,5,1,1,7,7,2,2,12,12,10,10,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,13120,2,1113,0,10,12,11,12,7,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,13121,1,1114,0,9,10,8,10,9,10,11,10,7,10,5,10,2,10,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,13122,1,1115,0,0,12,9,12,8,12,14,14,14,14,14,14,14,14,14,14,2,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13138,7,1117,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,6,0,14,12,14,0,14,1,14,10,14,5,14,2,14,14,6
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13139,7,1118,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,6,0,14,12,14,0,14,1,14,10,14,5,14,2,14,14,6
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13140,7,1119,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,14,1,14,6,14,12,14,0,14,1,14,10,14,5,14,2,7
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13141,7,1120,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,6,0,14,12,14,0,14,1,14,10,14,5,14,2,14,14,6
CommonAndMyDesign,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,13142,7,1121,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,6,0,14,12,14,0,14,1,14,10,14,5,14,2,14,14,6
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,13143,7,1122,0,7,7,11,11,9,9,12,12,10,10,5,5,2,2,8,8,7,0,14,14,1,14,6,14,12,14,0,14,1,14,10,14,5,14,2,7
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,13144,1,1123,0,10,10,12,12,1,1,7,7,2,2,5,5,6,6,14,14,6,0,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1
